dataset,collection,file_id,relative_path,rows,columns,size_bytes,sha256
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln45_v2ln45_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN45_v2LN45_R_glomerular_ORN_inputs_ipsi_contra.csv,9,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,344,c8fe1dfad6d5ded30aec5fcd0c824eeab1ab208e9d78dfc4e07053c0f67a7a68
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln46_v2ln46_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN46_v2LN46_R_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,137,caee125da2973b3efd72869708154cb40a3f07b85ba5fc975fa25fa5b4436d6d
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln47_v2ln47_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN47_v2LN47_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,106,c8d31fe42674b3bd2176ae1ba198726018be61cfe58e87f6ae7939b68ee69b00
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln48_v2ln48_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN48_v2LN48_R_glomerular_ORN_inputs_ipsi_contra.csv,5,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,233,2da5a97fc97da0a9041f2e494f0448b3c12d398fe621aece80fa965f73ca4de1
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln49_v2ln49_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN49_v2LN49_R_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,202,3bd47746565a88e647a3f1b011a737a99eead4dbd6e32a11609bc55f5723aeed
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln4_v2ln4_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN4_v2LN4_R_glomerular_ORN_inputs_ipsi_contra.csv,7,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,288,f9bade7728ff0176cb9e814341e4a22d87bddae7b52a562db2e87ce3342945be
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln50_v2ln50_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN50_v2LN50_R_glomerular_ORN_inputs_ipsi_contra.csv,11,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,406,7322c685becd49a7bd45904be12e11b6553ffd3c246467696a2bdef4ec9f69f7
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_v2ln5_v2ln5_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/v2LN5_v2LN5_R_glomerular_ORN_inputs_ipsi_contra.csv,3,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,159,24354921422c0157d20340153b9bb8fb6b0663eabefd0b0fbe293a419c50c211
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln24_vln24_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN24_vLN24_R_glomerular_ORN_inputs_ipsi_contra.csv,40,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1272,069fc7995d3b4088f7962ca3bdfe0c99248f0564ab13c3e2d6336938863c6c42
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln24_vln24_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN24_vLN24_glomerular_ORN_inputs_ipsi_contra.csv,18,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,580,553d80ce0c0f3e77413aa87f062a840f8f6b4f266458faed13fc261862b2ff92
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln25_vln25_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN25_vLN25_R_glomerular_ORN_inputs_ipsi_contra.csv,18,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,616,072ca256a22242f5cff42d328216e07555a30985c597c7697afb796b062d82f7
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln25_vln25_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN25_vLN25_glomerular_ORN_inputs_ipsi_contra.csv,19,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,615,673fed3cc9bf6979abdb58289200d0efd28a88f8a8afb38742971ad687276655
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln26_vln26_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN26_vLN26_R_glomerular_ORN_inputs_ipsi_contra.csv,5,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,223,8c196a2f82917903e3c21a952994a7722df5fbb55bcc62007f694dab89b2a672
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln27_vln27_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN27_vLN27_R_glomerular_ORN_inputs_ipsi_contra.csv,11,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,404,5301dda6dffbfd0c54f4ce875d5044ad391011225a85aa83b8ebf8d3f58f5404
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln28_vln28_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN28_vLN28_R_glomerular_ORN_inputs_ipsi_contra.csv,6,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,244,78fce15cc6700a578fba9cf5887a85c4b4d4f2d08aa2e3cbfc6eb0c04588d32d
hemibrain,ln_orn_by_glomerulus,hemibrain_ln_orn_by_glomerulus_vln29_vln29_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus/vLN29_vLN29_R_glomerular_ORN_inputs_ipsi_contra.csv,6,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,244,024a670adabc6e31e062fc95769e7842a550196b90d1bf0153b31a9faaa51454
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1547454812_lln1_c_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1547454812_lLN1_c_R_glomerular_ORN_inputs_ipsi_contra.csv,44,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1411,7e9efd6bb1639383fd3f24b8f7793cce42e502e3f1422d3ffcc54615004ff6bd
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1578826464_lln1_c_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1578826464_lLN1_c_R_glomerular_ORN_inputs_ipsi_contra.csv,42,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1364,cb5613b0405da3c11e0b4295f9c853d0266b0108dec812ae1cc87be78d9f0cf9
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1610530558_lln1_b_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1610530558_lLN1_b_R_glomerular_ORN_inputs_ipsi_contra.csv,44,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1412,d56b85a15e8e1b2fc7908fe1a010fc30b731d5870d0e08b558b885d5284c93b8
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1639886198_lln2p_c_patchy_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1639886198_lLN2P_c(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,34,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1440,42c7f196ddb154a266d9a6a5ae5e843be811cb6fd84419f1a819ad84e133bb66
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1640555311_lln2p_c_patchy_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1640555311_lLN2P_c(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,27,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1148,6ed39e3dcebe6dd919ac23884cb1f0cb577a1d36b35298aec8fc96d0f53ec0fd
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1640572741_lln2t_b_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1640572741_lLN2T_b(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,55,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2471,30a1a1f0c8524c2077e48cc8d815d7b8560c4d1d2eef92db18179ea07e094279
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1640887603_lln1_b_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1640887603_lLN1_b_R_glomerular_ORN_inputs_ipsi_contra.csv,44,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1412,04a0fc310f4c597eb0a8fad37b8973d65daf3ab1d59964ef477d5f7ba25116ed
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1640909284_lln2f_b_full_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1640909284_lLN2F_b(Full)_R_glomerular_ORN_inputs_ipsi_contra.csv,55,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2258,a5cd0397d0be746e36dacd2e1b605c11293493526ec4b559a257109b03660199
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1640922516_lln2t_e_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1640922516_lLN2T_e(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,55,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2397,94eae5e3a3149bbe45ed262921a60171d7a4eb29da9a2b4f3511d1ce54cdfef2
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1640922754_lln2s_star_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1640922754_lLN2S(Star)_R_glomerular_ORN_inputs_ipsi_contra.csv,50,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1882,14c77bdf0e05f058e66876bdc7691f49c7cf16a6a4a8f8dd47911df25c3309cc
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1642623277_lln1_b_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1642623277_lLN1_b_R_glomerular_ORN_inputs_ipsi_contra.csv,38,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1237,30acaf58a396ff63c284164a9fb8d64d67d8661fad0824b12ad03d3874db9bb2
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1667251683_lln2t_d_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1667251683_lLN2T_d(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,47,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2080,5f1e6f29f59ce367c31ff962ad8dd39dca0e6096822cb62e10c4def72dce7933
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1668275074_v2ln34f_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1668275074_v2LN34f_R_glomerular_ORN_inputs_ipsi_contra.csv,12,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,444,37f9f49ce29fd24b6d78db69f3817bb60c8c07b5dd79ec1f29f27a54f2ddd0dd
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1668944259_v2ln35_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1668944259_v2LN35_R_glomerular_ORN_inputs_ipsi_contra.csv,23,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,777,134cd2b1906e9169e308dafe79e91223cd3829d8f9e39c1130cc9b55bc8e9695
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1669924220_lln2t_d_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1669924220_lLN2T_d(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,36,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1621,a9da172146069daaa88ff65e6a4fbc938bf2cf6ef2d0c8ae33961e54520e51ee
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1670278227_lln11_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1670278227_lLN11_R_glomerular_ORN_inputs_ipsi_contra.csv,20,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,662,65679011292f1b578a9851a0c0ff0693d29957ea140db84070b914e27e3d8f08
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1670287030_lln2f_a_full_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1670287030_lLN2F_a(Full)_R_glomerular_ORN_inputs_ipsi_contra.csv,57,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2325,9499cc072aa26b1232db1b33ee41529645f7081a151fe80238c06749e028c8ad
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1670597533_lln1_a_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1670597533_lLN1_a_R_glomerular_ORN_inputs_ipsi_contra.csv,40,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1291,63059c4af4a489511c7f0b335fcff46af94dae9b3e99f77bfae9125425a932fb
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1670627928_lln2s_star_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1670627928_lLN2S(Star)_R_glomerular_ORN_inputs_ipsi_contra.csv,53,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2001,87af62ad082547437c5d19aff92b245ef19fa53fcf3e58461d687a2f41a79038
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1670636531_v2ln34e_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1670636531_v2LN34e_R_glomerular_ORN_inputs_ipsi_contra.csv,6,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,260,478c7e7b99ef122ba0500104437c87cca9c36c0ad33f20079796732e804e5644
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1670916819_lln2p_a_patchy_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1670916819_lLN2P_a(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,27,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1157,81ec15df76b120c688161f4101a32b1a08d9d2afc78524fd73946b9395b3431b
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1671257931_lln2p_b_patchy_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1671257931_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,40,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1698,3c2d023e5414200d324faaaf723380982fe37067a92b74e6a0b63f9c688b2816
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1671270875_lln12b_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1671270875_lLN12b_R_glomerular_ORN_inputs_ipsi_contra.csv,16,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,553,1da58d5bf79e55ef357c576d4ac96756a50e347adc1f6a856a905ae9a4b81f1c
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1671292719_lln2t_c_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1671292719_lLN2T_c(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,52,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2290,930799b882f402820686c9b154328c5f49b76720005ace1319bae1cfedf3fe01
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1671620613_v2ln30_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1671620613_v2LN30_R_glomerular_ORN_inputs_ipsi_contra.csv,45,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1485,194c7b46e33f54214d9f5c260b8dfa9abf3d91e1bdfe6e5852ebfbeeaa9716c2
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1672320134_lln2t_a_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1672320134_lLN2T_a(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,54,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2339,974f787901d239e5e239b7ce7257b67f5640f31415b16668d76142887e4b9d11
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1699974843_lln2t_e_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1699974843_lLN2T_e(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,54,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2362,a1ea5dd2c23a274a9c39ff5523af7d888fc92444cae7b8530741adb02e1a5cad
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1700644008_v2ln3a_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1700644008_v2LN3a_R_glomerular_ORN_inputs_ipsi_contra.csv,19,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,662,caf517e70066d5aca66d46fb751a547beaefa3fb86e3480c2ec2bc23a0fb89f3
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1701947337_lln2p_b_patchy_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1701947337_lLN2P_b(Patchy)_R_glomerular_ORN_inputs_ipsi_contra.csv,34,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1457,d79142effbe110c3c3ceb388560a44381c3eaa30366fed6005d75329e281f387
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1701965055_lln16b_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1701965055_lLN16b_R_glomerular_ORN_inputs_ipsi_contra.csv,6,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,252,0613ae0a827703cf41fe41e556ca02637d4213cc29e146f39a0534d7de6805ed
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1702305987_lln2r_b_regional_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1702305987_lLN2R_b(Regional)_R_glomerular_ORN_inputs_ipsi_contra.csv,26,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1157,1972eb52cff552b1711fd3f006349005dd73b9b484c0d37292bf5423c11e8136
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1702306037_lln2s_star_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1702306037_lLN2S(Star)_R_glomerular_ORN_inputs_ipsi_contra.csv,51,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1926,64ca3714c1aa6fa8f2b4fd2928245e3523e0903fdd415b79e02ffbcdd837595e
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1702318692_lln16a_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1702318692_lLN16a_R_glomerular_ORN_inputs_ipsi_contra.csv,8,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,314,48785aebbfe892e0a8a67d6ede8e37bf55554431541bb9e90fe8c2f823127572
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1702323388_lln14_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1702323388_lLN14_R_glomerular_ORN_inputs_ipsi_contra.csv,9,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,339,0915d76e55ea5163bf447f06ff6f3cee98a107fda10cc1d4c4bc2d7fc620afc7
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1702336197_l2ln19_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1702336197_l2LN19_R_glomerular_ORN_inputs_ipsi_contra.csv,13,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,473,0cf17b39a2d311abbea5d449b3647d44637cfd43a3e454ef4446c330f8c56513
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1702651358_lln1_c_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1702651358_lLN1_c_R_glomerular_ORN_inputs_ipsi_contra.csv,46,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1476,b41dc47bd78e3bc1e7c750bb2423632b5a9e114db6c5c1f69249bd03aac5146a
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1704347707_lln2t_c_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1704347707_lLN2T_c(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,47,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2096,7774d49f8839a3db51c15440c263059c804aa0e4738f1cd9fe90548c41f6e93c
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1728294045_v2ln40_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1728294045_v2LN40_R_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,136,37d9aabccf53b0299edd20582c1191abb4101fa0ed47391425073039b94c5b4f
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1728294318_v2ln40_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1728294318_v2LN40_R_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,197,ed49c510796d642a97b5e5889d12335313a71c640f307727e30cdb2fd780afb8
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1728315957_v2ln33_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1728315957_v2LN33_R_glomerular_ORN_inputs_ipsi_contra.csv,7,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,285,a9bab691c3d9663c66d7c68a70b2b58f7bdc0683dc37d3ca4876d0379e210dc3
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1730327790_lln2t_a_tortuous_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1730327790_lLN2T_a(Tortuous)_R_glomerular_ORN_inputs_ipsi_contra.csv,55,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2424,cfe20102948fe4f13903c075e07b4eecdb6413960256eebaf4ceeeddeb4c1c3b
hemibrain,ln_orn_by_glomerulus_individual_lns,hemibrain_ln_orn_by_glomerulus_individual_lns_1730651751_v2ln3a_r_glomerular_orn_inputs_ipsi_contra,hemibrain/ln_orn_by_glomerulus_individual_lns/1730651751_v2LN3a_R_glomerular_ORN_inputs_ipsi_contra.csv,25,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,850,728ab0fb7f08f58e1142dda56d1c7e6e7a942ddcf387329cb1ecb599ef72031b
