id,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,target_id,neuropil,pre_cell_type,pre_hemibrain_type,pre_side,glomerulus,pre_cell_sub_class,target_group,target_cell_type,target_hemibrain_type,target_side
92453592,82896305189444044,720575940622726271,82896305189444090,720575940634792884,92453592,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
106380493,82685061584975058,720575940622726271,82685061584970011,720575940617540509,106380493,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
240955921,82896373976316894,720575940607687260,82826005232122921,720575940636488110,240955921,LH_R,,VM2_adPN,right,VM2,uniglomerular,PV5a1,,LHPV5a1,right
6318335,82544598974468745,720575940615366055,82544598974534582,720575940636488110,6318335,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
42243138,82474161511151902,720575940642086389,82474161511149326,720575940636488110,42243138,LH_R,,VA4_lPN,right,VA4,uniglomerular,PV5a1,,LHPV5a1,right
193067210,82966605214579439,720575940642086389,82966605214573672,720575940636488110,193067210,LH_R,,VA4_lPN,right,VA4,uniglomerular,PV5a1,,LHPV5a1,right
142475073,82544530255372939,720575940642086389,82544530255381153,720575940622484182,142475073,LH_R,,VA4_lPN,right,VA4,uniglomerular,PV5a1,,LHPV5a1,right
201808187,82685267676545141,720575940609460491,82685267676539180,720575940617540509,201808187,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
192793640,82755361543085917,720575940642086389,82755361543089876,720575940632389028,192793640,LH_R,,VA4_lPN,right,VA4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
154656147,80996486670352843,720575940642086389,80996486670352783,720575940620814913,154656147,MB_CA_R,,VA4_lPN,right,VA4,uniglomerular,PD2a1_b1,CB3198,LHPD2b1,right
34490878,82966673933905809,720575940637632654,82966673933913809,720575940634792884,34490878,LH_R,CB2004,"M_vPNml56,M_vPNml58",right,mPN,multiglomerular,PD2a1_b1,CB2842,LHPD2a1,right
138029371,82755499049142401,720575940617917760,82755499049143740,720575940632462500,138029371,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
94735405,82966742653306906,720575940622726271,82966742653310742,720575940636488110,94735405,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
94735451,82966742653312342,720575940622726271,82966742653316192,720575940636488110,94735451,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
115710444,82544530188509233,720575940617917760,82544530188486752,720575940632462500,115710444,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
102393971,82755499048851251,720575940617917760,82755499048859161,720575940617540509,102393971,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
228907119,76492818323097432,720575940656090017,76492818323097467,720575940631225871,228907119,LH_L,,VA3_adPN,left,VA3,uniglomerular,PV5a1,,LHPV5a1,left
43630620,82544461535874617,720575940617917760,82544461535874613,720575940622484182,43630620,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
84852302,82614898999691954,720575940617917760,82614898999699558,720575940636488110,84852302,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
26116582,82755567768638441,720575940617917760,82755567768653588,720575940620993008,26116582,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
86255890,82544461536053158,720575940617917760,82614830280220268,720575940632462500,86255890,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
6337985,82403861486202635,720575940609460491,82403861486208481,720575940622484182,6337985,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
240946607,82755636487963007,720575940635983770,82755636487985520,720575940645673508,240946607,LH_R,,DP1l_adPN,right,DP1l,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
4872726,77055630837495833,720575940611079236,77055630837493284,720575940626967070,4872726,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
4872767,77055630837495833,720575940611079236,77055630837493284,720575940626967070,4872767,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
138687107,82825936512784035,720575940617917760,82825936512774630,720575940617540509,138687107,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
162118339,76703855836108006,720575940611079236,76703855836103325,720575940617903617,162118339,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
66800335,76492749670578131,720575940611079236,76492749670585293,720575940617903617,66800335,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
6338637,82896442695455518,720575940615366055,82896442695467659,720575940636488110,6338637,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
192472431,82544530188486704,720575940617917760,82544530188478220,720575940632462500,192472431,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
185089742,77055699623877381,720575940611079236,77055699623922533,720575940626508346,185089742,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
66807522,76563187134255543,720575940611079236,76563187134254343,720575940621359988,66807522,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
138679364,82755567768599487,720575940617917760,82755567768598068,720575940631962705,138679364,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
68768154,82544598974670579,720575940617917760,82544598974675510,720575940631978287,68768154,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
184604128,77055630904474059,720575940611079236,77055630904467385,720575940617903617,184604128,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
6339267,82544598974532316,720575940604985265,82544598974538785,720575940634792884,6339267,LH_R,,M_vPNml84,right,mPN,multiglomerular,PD2a1_b1,CB2842,LHPD2a1,right
4869243,77055630837459081,720575940611079236,77055630837462328,720575940626967070,4869243,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
4872748,77055630837507219,720575940611079236,77055630837493284,720575940626967070,4872748,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
155678793,76281437212953550,720575940611079236,76281437212961820,720575940631225871,155678793,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
114405879,76703855836243073,720575940611079236,76703855836239748,720575940614182398,114405879,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
8937587,82544461535619287,720575940617917760,82544461535620430,720575940636488110,8937587,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
185100235,76774224647236016,720575940611079236,76774224647237368,720575940621359988,185100235,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
4872735,77055630837507219,720575940611079236,77055630837508512,720575940626967070,4872735,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
189771843,82825867792847067,720575940622726271,82825867792874937,720575940631962705,189771843,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
109816864,76633418372724871,720575940611079236,76633418372733112,720575940631234575,109816864,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
137748487,76492543378398686,720575940611079236,76492543378401290,720575940614182398,137748487,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
67345922,76703787183625243,720575940611079236,76703787183632603,720575940621359988,67345922,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
6342977,83107548927967243,720575940631161570,83107548927947833,720575940634792884,6342977,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
6343027,83107548927957256,720575940631161570,83037180183768503,720575940634792884,6343027,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
6343100,83037180183779945,720575940631161570,83037180183786903,720575940634792884,6343100,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
6343173,83037180183792811,720575940618277184,83037180183797553,720575940634792884,6343173,LH_R,,VA7l_adPN,right,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
21423131,77337243253429139,720575940626143806,77337243253434633,720575940632818221,21423131,LH_L,,V_ilPN,right,V,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
4872583,77055630837485503,720575940640697808,76985262093315582,720575940631234575,4872583,LH_L,,VM2_adPN,left,VM2,uniglomerular,PV5a1,,LHPV5a1,left
143825967,82825936512607684,720575940616566133,82825936512599052,720575940631978287,143825967,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
226806466,82755498981936491,720575940622726271,82755498981937701,720575940620993008,226806466,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
45266932,82685061585176192,720575940609460491,82685061585181319,720575940627631125,45266932,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
138682761,82825936512793840,720575940616566133,82825936512771954,720575940617540509,138682761,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
43980937,82825867793100325,720575940616566133,82825867793097608,720575940620993008,43980937,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
84859971,82474161511308074,720575940616566133,82474161511333371,720575940631962705,84859971,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
193578488,82333355236465962,720575940622726271,82333355236477817,720575940636488110,193578488,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
4877741,76985262093337672,720575940617668747,76985262093326866,720575940632818221,4877741,LH_L,,VA4_lPN,left,VA4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
4879467,76422312139901154,720575940625784153,76422312139897494,720575940632818221,4879467,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
4879479,76422312139901154,720575940625784153,76422312139904754,720575940632818221,4879479,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
5676287,77125999581693785,720575940629926159,77125999581685334,720575940627211407,5676287,LH_L,,DM5_lPN,left,DM5,uniglomerular,PD2a1_b1,CB3198,LHPD2b1,left
6771406,82685405182398527,720575940618277184,82685405182392369,720575940631962705,6771406,LH_R,,VA7l_adPN,right,VA7l,uniglomerular,PV5a1,,LHPV5a1,right
202999235,82614830212913718,720575940635983770,82614830212918095,720575940630149829,202999235,LH_R,,DP1l_adPN,right,DP1l,uniglomerular,PD2a1_b1,CB2977,LHPD2a1,right
6776872,82755842646050462,720575940609891886,82755842646031136,720575940636488110,6776872,LH_R,,VA7m_lPN,right,VA7m,uniglomerular,PV5a1,,LHPV5a1,right
6780684,83178055111123210,720575940622726271,83178055111132761,720575940617540509,6780684,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
5395242,76281643371030136,720575940656077473,76281643371019005,720575940617903617,5395242,LH_L,,DP1m_vPN,left,DP1m,multiglomerular,PV5a1,,LHPV5a1,left
5398656,76422449578851415,720575940618295454,76422449578851411,720575940617903617,5398656,LH_L,,VL2a_adPN,left,VL2a,uniglomerular,PV5a1,,LHPV5a1,left
26138217,82966674001198656,720575940616566133,82966674001193175,720575940631962705,26138217,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
189003068,82614898999325287,720575940616566133,82614898999316862,720575940630991500,189003068,LH_R,,VM3_adPN,right,VM3,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
240947588,82614898999641222,720575940616566133,82614898999648310,720575940620993008,240947588,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
100981291,82614967718949574,720575940618087197,82614967718948356,720575940617540509,100981291,LH_R,CB2589,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
242338011,82474092791777203,720575940635983770,82474092791781133,720575940627631125,242338011,LH_R,,DP1l_adPN,right,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
103813505,82755773926782150,720575940609460491,82755773926780894,720575940617540509,103813505,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
109274894,76352149554444768,720575940628283560,76352149554453333,720575940617903617,109274894,LH_L,,VA1v_adPN,left,VA1v,uniglomerular,PV5a1,,LHPV5a1,left
241611037,82966948878944664,720575940635983770,82966948878944606,720575940622484182,241611037,LH_R,,DP1l_adPN,right,DP1l,uniglomerular,PV5a1,,LHPV5a1,right
6918007,82896167817462505,720575940615366055,82896167817519713,720575940617540509,6918007,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
70889746,82896373976087119,720575940615366055,82896373976090856,720575940631962705,70889746,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
108525573,83107617580978556,720575940609460491,83107617580987920,720575940631962705,108525573,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
114800179,76704061994671732,720575940618308825,76704061994671726,720575940631225871,114800179,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PV5a1,,LHPV5a1,left
7098438,82614898999287401,720575940607687260,82614898999287338,720575940632462500,7098438,LH_R,,VM2_adPN,right,VM2,uniglomerular,PV5a1,,LHPV5a1,right
8521075,83177848952705060,720575940621141542,83177848952708568,720575940636488110,8521075,LH_R,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
8522949,83037111464318091,720575940637864355,83037111464326902,720575940634792884,8522949,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
8524174,82825936512288767,720575940640835672,82825936512283321,720575940620993008,8524174,LH_R,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
184409295,76422174701420909,720575940618308825,76422174701426504,720575940615975474,184409295,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2977,LHPD2a1,left
17805102,76563255786613379,720575940640032896,76563255786612164,720575940617903617,17805102,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
144213916,83036974025655049,720575940615366055,83036974025659884,720575940620993008,144213916,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
7755148,83107686366902855,720575940622726271,83107686366904316,720575940617540509,7755148,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
201164926,82192755186795415,720575940615366055,82192755186789736,720575940630991500,201164926,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
7758817,82826211390196270,720575940609460491,82826211390206596,720575940645673508,7758817,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
7758869,82826211390206634,720575940622726271,82826211390204072,720575940636488110,7758869,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
7758981,82826211390224050,720575940609460491,82826211390216898,720575940645673508,7758981,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
8458395,82967155036919471,720575940612699761,82967155036977553,720575940622484182,8458395,LH_R,,DM6_adPN,right,DM6,uniglomerular,PV5a1,,LHPV5a1,right
241667911,82614761560656182,720575940615366055,82614761560658688,720575940645673508,241667911,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
69923309,82684992865629978,720575940615366055,82684992865628430,720575940630991500,69923309,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
41954231,82896580134675167,720575940609460491,82896580134664760,720575940622484182,41954231,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
17805093,76563255786613379,720575940640032896,76563255786612164,720575940617903617,17805093,LH_L,,DM5_lPN,left,DM5,uniglomerular,PV5a1,,LHPV5a1,left
6890265,82614692840835732,720575940615366055,82614692840823257,720575940632389028,6890265,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
6890344,82614692840833985,720575940638624189,82614692840859828,720575940631962705,6890344,LH_R,,DM2_lPN,right,DM2,uniglomerular,PV5a1,,LHPV5a1,right
6890592,82614692840852581,720575940622675494,82614692840856564,720575940631962705,6890592,LH_R,,DM4_vPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
103001721,82614830280000477,720575940615366055,82614830280002908,720575940630991500,103001721,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
189022771,83177848952718578,720575940609460491,83177848952731462,720575940634792884,189022771,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
41923904,82685405182693896,720575940609460491,82685405182685365,720575940634792884,41923904,LH_R,,VA2_adPN,right,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
158065641,76985399532121035,720575940623922869,76985399532131675,720575940627372346,158065641,LH_L,,DL2d_vPN,left,DL2d,uniglomerular,PV5a1,,LHPV5a1,left
158065654,76985399532121035,720575940623922869,76985399532131675,720575940627372346,158065654,LH_L,,DL2d_vPN,left,DL2d,uniglomerular,PV5a1,,LHPV5a1,left
101413256,82685473902079587,720575940609460491,82755773926780536,720575940617540509,101413256,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
8936747,82896305256491897,720575940619071005,82896305256484309,720575940632462500,8936747,LH_R,,DM1_lPN,right,DM1,uniglomerular,PV5a1,,LHPV5a1,right
157378088,76633624530714058,720575940635082871,76633624530725169,720575940631234575,157378088,LH_L,,VM5d_adPN,left,VM5d,uniglomerular,PV5a1,,LHPV5a1,left
70889673,82966742720245793,720575940615366055,82966742720247103,720575940631962705,70889673,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
136523327,83037180184280776,720575940615366055,83037180184275139,720575940636488110,136523327,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
241690891,82544392816531120,720575940615366055,82544392816526466,720575940630991500,241690891,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,right
8919246,82825867792833599,720575940615366055,82825867792839939,720575940636488110,8919246,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
9408779,82052086484792181,720575940617381681,82052086484788337,720575940620814913,9408779,LH_R,"(M_lPNm12,M_lPNm13)b","M_lPNm12,M_lPNm13",right,mPN,multiglomerular,PD2a1_b1,CB3198,LHPD2b1,right
9408808,82052086484792181,720575940617381681,82052086484794617,720575940620814913,9408808,LH_R,"(M_lPNm12,M_lPNm13)b","M_lPNm12,M_lPNm13",right,mPN,multiglomerular,PD2a1_b1,CB3198,LHPD2b1,right
9411637,82896511414893353,720575940637864355,82896511414893354,720575940617540509,9411637,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PV5a1,,LHPV5a1,right
9415997,83107617647453455,720575940621123113,83107617647450972,720575940632389028,9415997,LH_R,,DL2d_adPN,right,DL2d,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
9416064,83107617647463837,720575940621123113,83107617647461077,720575940632389028,9416064,LH_R,,DL2d_adPN,right,DL2d,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
9416074,83107617647477075,720575940621123113,83107617647462454,720575940632389028,9416074,LH_R,,DL2d_adPN,right,DL2d,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
87461451,76563255720024014,720575940607195826,76563255720024030,720575940631234575,87461451,LH_L,,M_lvPNm39,left,mPN,multiglomerular,PV5a1,,LHPV5a1,left
8882517,82544805133021678,720575940621533985,82544805133017894,720575940632389028,8882517,LH_R,VC3_adPN,VC3l_adPN,right,VC3l,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
108109653,82614830213252032,720575940609460491,82614830213256995,720575940617540509,108109653,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
42261623,82896373976221348,720575940615366055,82896373976224935,720575940634792884,42261623,LH_R,,DM4_adPN,right,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,right
103029579,82966674000870511,720575940634658785,82966674000870523,720575940631978287,103029579,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
71263184,82544392816231023,720575940634658785,82544392816239131,720575940631978287,71263184,LH_R,,DP1m_vPN,right,DP1m,multiglomerular,PV5a1,,LHPV5a1,right
7115323,82403792766732585,720575940616566133,82403792766732774,720575940617540509,7115323,LH_R,,VM3_adPN,right,VM3,uniglomerular,PV5a1,,LHPV5a1,right
9381698,82685336462896591,720575940616566133,82685336462892131,720575940645673508,9381698,LH_R,,VM3_adPN,right,VM3,uniglomerular,PD2a1_b1,CB3009,LHPD2a1,right
9382737,82615036438190099,720575940637864355,82615036438187560,720575940632389028,9382737,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,right
