bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo
1731640090,1700307582,3,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC4(R)': {'pre': 3, 'post': 3}}"
1732995501,609924156,3,lLN2S,M_lvPNm39,lLN2S(Star)_R,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VP1d(R)': {'pre': 2, 'post': 2}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
1732995501,1693827279,3,lLN2S,M_adPNm8,lLN2S(Star)_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}"
1734713635,1700307582,3,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DA3(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 2, 'post': 2}}"
1756579280,1671952694,3,DL2d_adPN,M_lvPNm24,DL2d_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2d(R)': {'pre': 3, 'post': 3}}"
1761660556,1671952694,3,ORN_DP1m,M_lvPNm24,ORN_DP1m_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}}"
1762354941,1700307582,3,lLN2T_a,M_l2PNl21,lLN2T_a(Tortuous)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
1762359683,1693827279,3,lLN2S,M_adPNm8,lLN2S(Star)_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1762661722,2383731281,3,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2d(R)': {'pre': 3, 'post': 3}}"
1762704980,1671952694,3,lLN2P_c,M_lvPNm24,lLN2P_c(Patchy)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}}"
1762704980,1693827279,3,lLN2P_c,M_adPNm8,lLN2P_c(Patchy)_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1763037543,1943811511,3,vLN24,M_lvPNm31,vLN24,M_lvPNm31_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 3, 'post': 3}}"
1788300760,1671952694,3,VA1v_adPN,M_lvPNm24,VA1v_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}}"
1793019211,1693827279,3,ORN_DP1l,M_adPNm8,ORN_DP1l_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
1793346872,2383731281,3,ORN_DP1l,M_vPNml51,ORN_DP1l_R,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
1795091692,1671952694,3,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC1(R)': {'pre': 3, 'post': 3}}"
1795100335,1671952694,3,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC1(R)': {'pre': 3, 'post': 3}}"
1819326555,609924156,3,M_vPNml89,M_lvPNm39,M_vPNml89_R,M_lvPNm39_R,"{'LH(R)': {'pre': 3, 'post': 3}}"
1823363190,1700307582,3,ORN_DP1l,M_l2PNl21,ORN_DP1l_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
1824054016,1671952694,3,ORN_DP1l,M_lvPNm24,ORN_DP1l_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
1824101645,1700307582,3,lLN1_c,M_l2PNl21,lLN1_c_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA4(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}"
1828206773,1671952694,3,DC2_adPN,M_lvPNm24,DC2_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC2(R)': {'pre': 3, 'post': 3}}"
1857485213,1447205602,3,lLN16B,M_vPNml83,lLN16b_R,M_vPNml83_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC4(R)': {'pre': 3, 'post': 3}}"
1858171399,1671952694,3,DC3_adPN,M_lvPNm24,DC3_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC3(R)': {'pre': 2, 'post': 2}, 'AL-VA1d(R)': {'pre': 1, 'post': 1}}"
1858171399,1700307582,3,DC3_adPN,M_l2PNl21,DC3_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC3(R)': {'pre': 3, 'post': 3}}"
1858171556,1693827279,3,lLN2P_c,M_adPNm8,lLN2P_c(Patchy)_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
1858171556,5813034081,3,lLN2P_c,M_vPNml58,lLN2P_c(Patchy)_R,M_vPNml58_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}}"
1882083076,1671952694,3,VA7m_lPN,M_lvPNm24,VA7m_lPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA7m(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
1882083076,1700307582,3,VA7m_lPN,M_l2PNl21,VA7m_lPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 3, 'post': 3}}"
1886132855,2383731281,3,M_adPNm7,M_vPNml51,M_adPNm7_R,M_vPNml51_R,"{'LH(R)': {'pre': 1, 'post': 1}, 'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1887872301,1700307582,3,M_adPNm4,M_l2PNl21,M_adPNm4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC2(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 2, 'post': 2}}"
1888199872,1693827279,3,v2LN3B,M_adPNm8,v2LN3b_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}"
1888860489,1671952694,3,v2LN34B,M_lvPNm24,v2LN34b_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA6(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
1889253763,1671952694,3,VM7v_adPN,M_lvPNm24,VM7v_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM7v(R)': {'pre': 3, 'post': 3}}"
1914140664,1447205602,3,VM5d_adPN,M_vPNml83,VM5d_adPN_R,M_vPNml83_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM5d(R)': {'pre': 2, 'post': 2}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
1916506604,5813034081,3,,M_vPNml58,,M_vPNml58_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}}"
1916800213,1693827279,3,lLN2T_a,M_adPNm8,lLN2T_a(Tortuous)_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 2}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1917188956,1700307582,3,M_lPNm11D,M_l2PNl21,M_lPNm11D_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC5(R)': {'pre': 2, 'post': 2}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
1918565786,1700307582,3,lLN12A,M_l2PNl21,lLN12a_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA4(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}, 'AL-VA5(R)': {'pre': 1, 'post': 1}}"
1950982362,1447205602,3,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM5d(R)': {'pre': 3, 'post': 3}}"
1979556506,2383731281,3,,M_vPNml51,,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
2009611617,1671952694,3,TRN_VP1m,M_lvPNm24,TRN_VP1m_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VP1m(R)': {'pre': 3, 'post': 3}}"
2010582646,1700307582,3,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VL2p(R)': {'pre': 3, 'post': 3}}"
2041621893,697145036,3,lLN2P_a,M_vPNml83,lLN2P_a(Patchy)_R,M_vPNml83_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC2(R)': {'pre': 3, 'post': 3}}"
2044445446,609924156,3,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2044445714,1700307582,3,,M_l2PNl21,LN,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2069652905,1693827279,3,OA-VUMa5,M_adPNm8,OA-VUMa5_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC4(R)': {'pre': 3, 'post': 3}}"
2075139532,2383731281,3,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2075812985,1671952694,3,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2102056443,1671952694,3,ORN_VC5,M_lvPNm24,ORN_VC5,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC5(R)': {'pre': 3, 'post': 3}}"
2102392518,1700307582,3,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC5(R)': {'pre': 3, 'post': 3}}"
2104806086,2383731281,3,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2105086391,1447205602,3,lLN2P_c,M_vPNml83,lLN2P_c(Patchy)_R,M_vPNml83_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC3l(R)': {'pre': 2, 'post': 2}, 'AL-DM6(R)': {'pre': 1, 'post': 1}}"
2105086391,1671952694,3,lLN2P_c,M_lvPNm24,lLN2P_c(Patchy)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
2105781244,1943811511,3,,M_lvPNm31,,M_lvPNm31_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 2, 'post': 2}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
2105824677,609924156,3,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2105833634,2383731281,3,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM3(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}"
2107184765,1700307582,3,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2107184765,2383731281,3,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2107197097,1671952694,3,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2107866390,2383731281,3,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 3, 'post': 3}}"
2136522952,1700307582,3,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2136526850,2383731281,3,ORN_VM3,M_vPNml51,ORN_VM3,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}, 'AL-VC3m(R)': {'pre': 2, 'post': 2}}"
2137878394,609924156,3,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2137891363,1700307582,3,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2138227714,1700307582,3,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2164475888,1700307582,3,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC5(R)': {'pre': 3, 'post': 3}}"
2167885918,1700307582,3,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2167903315,1671952694,3,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM3(R)': {'pre': 3, 'post': 3}}"
2168588990,1700307582,3,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2199248827,609924156,3,ORN_VA3,M_lvPNm39,ORN_VA3,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 2, 'post': 2}, 'AL-VA5(R)': {'pre': 1, 'post': 1}}"
2199261919,1700307582,3,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 3, 'post': 3}}"
2230931053,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2230931077,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2230931155,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2231289545,1700307582,3,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2231293819,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2231302306,609924156,3,ORN_VA3,M_lvPNm39,ORN_VA3,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 3, 'post': 3}}"
2261992182,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2262324036,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2262324061,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2262328440,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2262332862,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2290303228,1700307582,3,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2292327595,1700307582,3,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
2320651439,1700307582,3,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}"
5812995946,1700307582,3,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}}"
5812996027,1671952694,3,lLN12B,M_lvPNm24,lLN12b_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC1(R)': {'pre': 1, 'post': 1}, 'AL-DC3(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
5812996056,2383731281,3,ORN_DP1l,M_vPNml51,ORN_DP1l_R,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
5812998538,1700307582,3,lLN15,M_l2PNl21,lLN15_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 2, 'post': 2}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}"
5813002333,2383731281,3,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 3, 'post': 3}}"
5813018460,1671952694,3,il3LN6,M_lvPNm24,il3LN6_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DA1(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 2, 'post': 2}}"
5813024698,1671952694,3,lLN2F_b,M_lvPNm24,lLN2F_b(Full)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-DA2(R)': {'pre': 1, 'post': 1}}"
5813038889,1671952694,3,D_adPN,M_lvPNm24,D_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-D(R)': {'pre': 2, 'post': 2}, 'AL-DL1(R)': {'pre': 1, 'post': 1}}"
5813039309,1671952694,3,lLN2P_b,M_lvPNm24,lLN2P_b(Patchy)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 1, 'post': 1}}"
5813046494,1447205602,3,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 2, 'post': 2}}"
5813047691,1693827279,3,lLN1_c,M_adPNm8,lLN1_c_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 3, 'post': 3}}"
5813047691,2383731281,3,lLN1_c,M_vPNml51,lLN1_c_R,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
5813054622,1693827279,3,lLN1_b,M_adPNm8,lLN1_b_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
5813054622,1943811511,3,lLN1_b,M_lvPNm31,lLN1_b_R,M_lvPNm31_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DA1(R)': {'pre': 2, 'post': 2}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
5813054710,1671952694,3,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM1(R)': {'pre': 3, 'post': 3}}"
5813054710,1700307582,3,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM1(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
5813054725,1693827279,3,lLN1_b,M_adPNm8,lLN1_b_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
5813055147,1671952694,3,VC4_adPN,M_lvPNm24,VC4_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VC4(R)': {'pre': 3, 'post': 3}}"
5813055180,1671952694,3,VA7m_lPN,M_lvPNm24,VA7m_lPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA7m(R)': {'pre': 2, 'post': 2}}"
5813056596,1700307582,3,DC4_adPN,M_l2PNl21,DC4_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DC4(R)': {'pre': 3, 'post': 3}}"
5813056598,1693827279,3,lLN2T_a,M_adPNm8,lLN2T_a(Tortuous)_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}"
5813062199,1671952694,3,lLN1_c,M_lvPNm24,lLN1_c_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2d(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 2, 'post': 2}}"
5813070872,1671952694,3,DM6_adPN,M_lvPNm24,DM6_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM6(R)': {'pre': 3, 'post': 3}}"
5813070873,1693827279,3,,M_adPNm8,LN,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
5813130064,1693827279,3,lLN1_a,M_adPNm8,lLN1_a_R,M_adPNm8_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}"
5901204684,609924156,3,ORN_DL2v,M_lvPNm39,ORN_DL2v_R,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}"
5901222731,1700307582,3,VP1d+VP4_l2PN2,M_l2PNl21,VP1d+VP4_l2PN2(lALT)_R,M_l2PNl21_R,"{'VLNP(R)': {'pre': 3, 'post': 3}, 'PVLP(R)': {'pre': 3, 'post': 3}}"
5901222910,1671952694,3,DM2_lPN,M_lvPNm24,DM2_lPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM2(R)': {'pre': 3, 'post': 3}}"
298258513,1671952694,2,SMP108,M_lvPNm24,SMP108_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 2, 'post': 2}, 'SLP(R)': {'pre': 1, 'post': 1}, 'SIP(R)': {'pre': 1, 'post': 1}}"
327499164,697145036,2,LHCENT2,M_vPNml83,LHCENT2_R,M_vPNml83_R,"{'LH(R)': {'pre': 2, 'post': 2}}"
329566174,1671952694,2,OA-VPM3,M_lvPNm24,OA-VPM3(NO2/NO3)_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 2, 'post': 2}, 'SIP(R)': {'pre': 1, 'post': 1}, 'SLP(R)': {'pre': 1, 'post': 1}}"
360595711,609924156,2,LHAV2k3,M_lvPNm39,LHAV2k3_R,M_lvPNm39_R,"{'SNP(R)': {'pre': 2, 'post': 2}, 'SLP(R)': {'pre': 2, 'post': 2}}"
387568523,2383731281,2,LHPD5d1,M_vPNml51,LHPD5d1_R,M_vPNml51_R,"{'LH(R)': {'pre': 2, 'post': 2}}"
391945237,609924156,2,LHAV2k4,M_lvPNm39,LHAV2k4_R,M_lvPNm39_R,"{'LH(R)': {'pre': 2, 'post': 2}}"
391971839,2383731281,2,SLP328,M_vPNml51,SLP328_R,M_vPNml51_R,"{'SNP(R)': {'pre': 2, 'post': 2}, 'SIP(R)': {'pre': 2, 'post': 2}}"
423748579,1671952694,2,LHPV10d1,M_lvPNm24,LHPV10d1_R,M_lvPNm24_R,"{'SNP(R)': {'pre': 2, 'post': 2}, 'SIP(R)': {'pre': 1, 'post': 1}, 'SMP(R)': {'pre': 1, 'post': 1}}"
480577749,697145036,2,LHPD3a3_c,M_vPNml83,LHPD3a3_c_R,M_vPNml83_R,"{'LH(R)': {'pre': 2, 'post': 2}}"
480590566,1819326555,2,LHPV12a1,M_vPNml89,LHPV12a1(PVM10)_R,M_vPNml89_R,"{'LH(R)': {'pre': 2, 'post': 2}}"
