bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo,input_glomerulus,mPN_type,mPN_instance
2039317327,1700307582,2,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_l2PNl21,M_l2PNl21_R
2039666921,1700307582,2,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_l2PNl21,M_l2PNl21_R
2040939889,1700307582,2,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2p(R)': {'pre': 2, 'post': 2}}",VL2p,M_l2PNl21,M_l2PNl21_R
2044445583,2383731281,2,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_vPNml51,M_vPNml51_R
2044786781,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2070351714,1671952694,2,ORN_VC5,M_lvPNm24,ORN_VC5,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_lvPNm24,M_lvPNm24_R
2070351726,1700307582,2,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_l2PNl21,M_l2PNl21_R
2070688742,1671952694,2,ORN_VC5,M_lvPNm24,ORN_VC5,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_lvPNm24,M_lvPNm24_R
2072398225,1700307582,2,ORN_VC3l,M_l2PNl21,ORN_VC3l,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC1(R)': {'pre': 2, 'post': 2}}",VC3l,M_l2PNl21,M_l2PNl21_R
2073723619,697145036,2,ORN_VC1,M_vPNml83,ORN_VC1_L,M_vPNml83_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC1(R)': {'pre': 2, 'post': 2}}",VC1,M_vPNml83,M_vPNml83_R
2075471996,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2101728116,1671952694,2,ORN_VC5,M_lvPNm24,ORN_VC5,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_lvPNm24,M_lvPNm24_R
2102056443,1700307582,2,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_l2PNl21,M_l2PNl21_R
2104452085,2383731281,2,ORN_VC4,M_vPNml51,ORN_VC4,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC4(R)': {'pre': 2, 'post': 2}}",VC4,M_vPNml51,M_vPNml51_R
2105492638,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2105833634,609924156,2,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_lvPNm39,M_lvPNm39_R
2105833890,609924156,2,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_lvPNm39,M_lvPNm39_R
2106507156,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2107188970,1671952694,2,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_lvPNm24,M_lvPNm24_R
2107188970,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2133103826,1700307582,2,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_l2PNl21,M_l2PNl21_R
2136522616,609924156,2,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_lvPNm39,M_lvPNm39_R
2136522616,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2136522616,2383731281,2,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_vPNml51,M_vPNml51_R
2137200772,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2138232554,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2138569195,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2138896652,1943811511,2,ORN_VA3,M_lvPNm31,ORN_VA3,M_lvPNm31_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_lvPNm31,M_lvPNm31_R
2164130952,1700307582,2,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VC5(R)': {'pre': 2, 'post': 2}}",VC5,M_l2PNl21,M_l2PNl21_R
2167553250,1671952694,2,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_lvPNm24,M_lvPNm24_R
2167553250,2383731281,2,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VM3(R)': {'pre': 2, 'post': 2}}",VA2,M_vPNml51,M_vPNml51_R
2168572270,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2169254031,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2198243007,2383731281,2,ORN_VA2,M_vPNml51,ORN_VA2_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_vPNml51,M_vPNml51_R
2198584363,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2198925014,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2199248827,1671952694,2,ORN_VA3,M_lvPNm24,ORN_VA3,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_lvPNm24,M_lvPNm24_R
2200569724,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2200569724,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2229929673,609924156,2,ORN_VA3,M_lvPNm39,ORN_VA3,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_lvPNm39,M_lvPNm39_R
2229929673,1700307582,2,ORN_VA3,M_l2PNl21,ORN_VA3,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_l2PNl21,M_l2PNl21_R
2230646124,1700307582,2,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}",VA2,M_l2PNl21,M_l2PNl21_R
2231284881,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2231289277,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2231289545,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2231298170,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2231302306,2383731281,2,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_vPNml51,M_vPNml51_R
2231656529,1943811511,2,ORN_VA3,M_lvPNm31,ORN_VA3,M_lvPNm31_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_lvPNm31,M_lvPNm31_R
2261637853,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2261965878,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2261987736,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2261987736,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2262324036,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2262328440,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
2292672665,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2320655662,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2321001244,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
2321337738,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
5812993881,1671952694,2,ORN_DC4,M_lvPNm24,ORN_DC4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_lvPNm24,M_lvPNm24_R
5812995195,1671952694,2,ORN_DC4,M_lvPNm24,ORN_DC4_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_lvPNm24,M_lvPNm24_R
5812996057,1700307582,2,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2p(R)': {'pre': 2, 'post': 2}}",VL2p,M_l2PNl21,M_l2PNl21_R
5812998436,609924156,2,ORN_VL2a,M_lvPNm39,ORN_VL2a_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2a(R)': {'pre': 2, 'post': 2}}",VL2a,M_lvPNm39,M_lvPNm39_R
5813000237,609924156,2,ORN_VL2a,M_lvPNm39,ORN_VL2a_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2a(R)': {'pre': 2, 'post': 2}}",VL2a,M_lvPNm39,M_lvPNm39_R
5813000296,2383731281,2,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_vPNml51,M_vPNml51_R
5813003327,1700307582,2,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2p(R)': {'pre': 2, 'post': 2}}",VL2p,M_l2PNl21,M_l2PNl21_R
5813005580,1700307582,2,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_l2PNl21,M_l2PNl21_R
5813034811,1671952694,2,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}}",V,M_lvPNm24,M_lvPNm24_R
5813039011,2383731281,2,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_vPNml51,M_vPNml51_R
5813039012,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
5813134848,1943811511,2,ORN_DA1,M_lvPNm31,ORN_DA1_L,M_lvPNm31_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DA1(R)': {'pre': 2, 'post': 2}}",DA1,M_lvPNm31,M_lvPNm31_R
5901204684,2383731281,2,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_vPNml51,M_vPNml51_R
1543124896,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1543124957,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1574501116,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1574833154,1943811511,1,ORN_DA1,M_lvPNm31,ORN_DA1_L,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}",DA1,M_lvPNm31,M_lvPNm31_R
1575170261,1671952694,1,ORN_DA1,M_lvPNm24,ORN_DA1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}",DA1,M_lvPNm24,M_lvPNm24_R
1605195203,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1605204164,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1605523130,1700307582,1,ORN_DL5,M_l2PNl21,ORN_DL5_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_l2PNl21,M_l2PNl21_R
1605864501,1671952694,1,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_lvPNm24,M_lvPNm24_R
1635884784,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1635889014,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1635889014,5813034081,1,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_vPNml58,M_vPNml58_R
1635893414,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1635893494,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1635893554,1700307582,1,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DC4,M_l2PNl21,M_l2PNl21_R
1636221240,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1636225271,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1636225296,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1636225502,697145036,1,ORN_DC2,M_vPNml83,ORN_DC2_L,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}",DC2,M_vPNml83,M_vPNml83_R
1636225517,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1636225589,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1636229755,1671952694,1,ORN_DC1,M_lvPNm24,ORN_DC1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_lvPNm24,M_lvPNm24_R
1636238971,1671952694,1,ORN_DC1,M_lvPNm24,ORN_DC1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_lvPNm24,M_lvPNm24_R
1636239206,1671952694,1,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM3(R)': {'pre': 1, 'post': 1}}",DM3,M_lvPNm24,M_lvPNm24_R
1636899236,1700307582,1,ORN_DC1,M_l2PNl21,ORN_DC1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}",DC1,M_l2PNl21,M_l2PNl21_R
1637568633,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1637568633,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1639252213,1671952694,1,ORN_DL5,M_lvPNm24,ORN_DL5_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_lvPNm24,M_lvPNm24_R
1639252213,1700307582,1,ORN_DL5,M_l2PNl21,ORN_DL5_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_l2PNl21,M_l2PNl21_R
1639368236,1671952694,1,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}}",D,M_lvPNm24,M_lvPNm24_R
1639921179,1671952694,1,ORN_DL3,M_lvPNm24,ORN_DL3_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL3(R)': {'pre': 1, 'post': 1}}",DL3,M_lvPNm24,M_lvPNm24_R
1666578148,1700307582,1,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_l2PNl21,M_l2PNl21_R
1666578327,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1666578629,1671952694,1,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}",DM4,M_lvPNm24,M_lvPNm24_R
1666582562,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1666582562,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1666591156,1700307582,1,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
1666910690,1671952694,1,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1666915045,1671952694,1,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
